kingdom	phylum	class	order	family	genus	scientificname
Animalia	Chordata	Aves	Passeriformes	Oriolidae	Oriolus	Oriolus traillii subsp. ardens
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Epimachus	Epimachus fastuosus (Hermann, 1783)
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Epimachus	Epimachus meyeri Finsch, 1885
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Epimachus	Epimachus meyeri subsp. bloodi
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Parotia	Parotia carolae Meyer, 1894
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Pteridophora	Pteridophora alberti Meyer, 1894
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Gerygone	Gerygone chloronota subsp. chloronota
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Gerygone	Gerygone ruficollis Salvadori, 1876
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Hylacola	Hylacola pyrrhopygius (Vigors & Horsfield, 1827)
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Sericornis	Sericornis papuensis subsp. burgersi
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Sericornis	Sericornis spilodera subsp. wuroi
Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	Baeolophus atricristatus subsp. paloduro
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus fasciiventer Reichenow, 1893
Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Parus hudsonicus hudsonicus J. R. Forster, 1772
Animalia	Chordata	Aves	Passeriformes	Parulidae	Basileuterus	Basileuterus bivittatus bivittatus (Orbigny & Lafresnaye, 1837)
Animalia	Chordata	Aves	Passeriformes	Parulidae	Basileuterus	Basileuterus culicivorus viridescens Todd, 1913
Animalia	Chordata	Aves	Passeriformes	Parulidae	Dendroica	Dendroica chrysoparia P. L. Sclater & Salvin, 1860
Animalia	Chordata	Aves	Passeriformes	Parulidae	Dendroica	Dendroica vitellina nelsoni Bangs, 1919
Animalia	Chordata	Aves	Passeriformes	Parulidae	Euthlypis	Euthlypis lachrymosa tephra Ridgway, 1902
Animalia	Chordata	Aves	Passeriformes	Parulidae	Oporornis	Oporornis S. F. Baird, 1858
Animalia	Chordata	Aves	Passeriformes	Parulidae	Oreothlypis	Oreothlypis luciae
Animalia	Chordata	Aves	Passeriformes	Parulidae	Phaeothlypis	Basileuterus rivularis (Wied-Neuwied, 1821)
Animalia	Chordata	Aves	Passeriformes	Parulidae	Seiurus	Siurus Strickland, 1841
Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga petechia subsp. erithachorides
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Microeca	Microeca fascinans subsp. fascinans
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Poecilodryas	Poecilodryas albonotata (Salvadori, 1875)
Animalia	Chordata	Aves	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coeruleocapilla (Tschudi, 1844)
Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra pipra cephaleucos Thunberg, 1822
Animalia	Chordata	Aves	Passeriformes	Pipridae	Xenopipo	Chloropipo holochlora P. L. Sclater, 1888
Animalia	Chordata	Aves	Passeriformes	Platysteiridae	Platysteira	Dyaphorophyia blissetti
Animalia	Chordata	Aves	Passeriformes	Ploceidae	Amblyospiza	Amblyospiza albifrons subsp. albifrons
Animalia	Chordata	Aves	Passeriformes	Ploceidae	Ploceus	Ploceus baglafecht subsp. baglafecht
Animalia	Chordata	Aves	Passeriformes	Ploceidae	Ploceus	Ploceus dorsomaculatus (Reichenow, 1893)
Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella fulvescens subsp. dahurica
Animalia	Chordata	Aves	Passeriformes	Ptilogonatidae	Ptilogonys	Ptilogonys cinereus subsp. otofuscus
Animalia	Chordata	Aves	Passeriformes	Ptilonorhynchidae	Sericulus	Sericulus chrysocephalus (Lewin, 1808)
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes amaurotis subsp. matchiae
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes amaurotis subsp. pryeri
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Ixos	Ixos mcclellandii subsp. similis
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus cafer subsp. melanchimus
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus cyaniventris subsp. paroticalis
Animalia	Chordata	Aves	Passeriformes	Remizidae	Remiz	Remiz macronyx subsp. neglectus
Animalia	Chordata	Aves	Passeriformes	Rhinocryptidae	Rhinocrypta	Rhinocrypta lanceolata subsp. saturata
Animalia	Chordata	Aves	Passeriformes	Rhipiduridae	Rhipidura	Rhipidura fuliginosa subsp. placabilis
Animalia	Chordata	Aves	Passeriformes	Sittidae	Sitta	Sitta neumayer subsp. neumayer
Animalia	Chordata	Aves	Passeriformes	Sittidae	Sitta	Sitta pygmaea subsp. flavinucha
Animalia	Chordata	Aves	Passeriformes	Sturnidae	Acridotheres	Acridotheres Vieillot, 1816
Animalia	Chordata	Aves	Passeriformes	Sturnidae	Aplonis	Aplonis crassa (Sclater, 1883)
Animalia	Chordata	Aves	Passeriformes	Sturnidae	Cinnyricinclus	Cinnyricinclus Lesson, 1840
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Actinodura	Actinodura egertoni Gould, 1836
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Actinodura	Actinodura waldeni subsp. daflaensis
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Alcippe	Alcippe ludlowi (Kinnear, 1935)
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Alcippe	Alcippe morrisonia subsp. yunnanensis
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Eremomela	Eremomela usticollis subsp. usticollis
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax chinensis subsp. monachus
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax imbricatus Blyth, 1843
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax subunicolor subsp. fooksi
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax treacheri
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Leptopoecile	Leptopoecile elegans Przewalski, 1887
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Newtonia	Newtonia fanovanae Gyldenstolpe, 1933
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Orthotomus	Orthotomus sericeus Temminck, 1836
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Orthotomus	Orthotomus sericeus subsp. hesperius
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus borealis subsp. hylebata
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus laetus subsp. schoutedeni
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Pomatorhinus	Pomatorhinus ruficollis subsp. albipectus
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Pomatorhinus	Pomatorhinus schisticeps subsp. ripponi
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Rimator	Rimator malacoptilus Blyth, 1847
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Turdoides	Turdoides earlei (Blyth, 1844)
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Turdoides	Turdoides jardineii subsp. emini
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Yuhina	Yuhina flavicollis subsp. clarki
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Cercomacra	Cercomacra nigrescens subsp. fuscicauda
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Drymophila	Drymophila caudata subsp. hellmayri
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Gymnocichla	Gymnocichla nudiceps subsp. nudiceps
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Myrmotherula	Myrmotherula multostriata P. L. Sclater, 1858
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Phlegopsis	Phlegopsis nigromaculata subsp. confinis
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Sclateria	Sclateria naevia subsp. diaphora
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Taraba	Taraba major subsp. melanurus
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Thamnophilus	Thamnophilus aethiops subsp. polionotus
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Thamnophilus	Thamnophilus punctatus (Shaw, 1809)
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Thamnophilus	Thamnophilus tenuepunctatus subsp. tenuepunctatus
Animalia	Chordata	Aves	Passeriformes	Thraupidae	NULL	Tanagridae Vigors, 1825
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Anisognathus	Anisognathus notabilis (P. L. Sclater, 1855)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Euphonia	Euphonia chlorotica amazonica Parkes, 1969
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Hemispingus	Hemispingus melanotis berlepschi (Taczanowski, 1880)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Schistochlamys	Schistochlamys ruficapillus capistrata (Wied-Neuwied, 1821)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tachyphonus	Tachyphonus luctuosus Orbigny & Lafresnaye, 1837
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara	Tangara arthus palmitae Meyer de Schauensee, 1947
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara	Tangara guttata subsp. eusticta
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara	Tangara mexicana media (Berlepsch & Hartert, 1902)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara	Tangara nigroviridis cyanescens (P. L. Sclater, 1857)
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara	Tangara xanthogastra phelpsi Zimmer, 1943
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Thlypopsis	Thlypopsis fulviceps fulviceps Cabanis, 1851
Animalia	Chordata	Aves	Passeriformes	Timaliidae	Macronus	Macronus gularis
Animalia	Chordata	Aves	Passeriformes	Timaliidae	Mixornis	Mixornis Hodgson, 1842
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Cistothorus	Telmatodytes palustris plesius (Oberholser, 1897)
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Pheugopedius	Pheugopedius felix subsp. grandis
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus subsp. burleighi
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes troglodytes subsp. pallescens
Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli (Ridgway, 1882)
Animalia	Chordata	Aves	Passeriformes	Turdidae	Monticola	Monticola bensoni
Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia Swainson, 1827
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus assimilis subsp. oblitus
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus daguae
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus fumigatus subsp. orinocensis
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus grayi subsp. tamaulipensis
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus pelios Bonaparte, 1850
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus pelios subsp. graueri
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus pilaris Linnaeus, 1758
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus poliocephalus subsp. erythropleurus
Animalia	Chordata	Aves	Passeriformes	Turdidae	Zoothera	Zoothera oberlaenderi (Sassi, 1914)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Camptostoma	Camptostoma imberbe P. L. Sclater, 1857
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus	Contopus fumigatus subsp. fumigatus
